bidder_id,company_type,udyam_valid,udyam_expired,gst_registered,gst_status_active,gst_returns_filed_pct,pan_valid,itr_filed_last_year,income_tax_defaulter,epfo_applicable,epfo_compliant,esic_applicable,esic_compliant,make_in_india_local_content_pct,make_in_india_required_threshold,startup_india_claimed,startup_india_verified,nsic_claimed,nsic_verified,oem_authorization_required,oem_authorization_provided,blacklisted_flag,debarment_active,documents_missing_count,name_mismatch_across_docs,document_authenticity_score,turnover_consistency_ratio,years_since_registration,past_disputes_count,compliance_score,risk_level
BID00836,Startup,1,0,1,1,96.6,1,1,0,0,1,1,1,39.2,50,1,1,0,0,0,1,0,0,2,1,70.5,0.37,21,0,76.6,Medium
BID00837,OEM,1,0,1,1,90.3,1,1,0,0,1,0,1,64.3,20,0,0,0,0,0,1,0,0,0,0,99.7,0.66,20,1,88.8,Low
BID00838,MSME,1,1,1,1,100.0,1,1,0,0,1,1,0,59.2,50,0,0,0,0,1,0,0,0,2,0,74.7,0.56,6,0,75.2,Medium
BID00839,Large Enterprise,1,0,0,0,75.0,1,1,0,1,0,0,1,66.4,20,0,0,0,0,0,1,0,0,0,0,100.0,0.84,18,0,84.5,Medium
BID00840,Large Enterprise,1,0,1,1,74.0,1,1,0,0,1,0,1,29.5,30,0,0,0,0,0,1,0,0,0,0,100.0,1.03,17,1,93.7,Low
BID00841,MSME,0,1,1,1,100.0,1,1,0,0,1,0,1,64.0,20,0,0,0,0,1,1,0,0,3,0,71.6,0.87,12,0,78.3,Medium
BID00842,Large Enterprise,1,0,1,1,91.4,1,1,0,0,1,0,1,49.3,20,0,0,0,0,0,1,0,0,1,0,99.9,0.84,7,0,98.5,Low
BID00843,MSME,1,0,1,1,61.8,1,1,0,1,1,0,1,62.1,30,0,0,1,1,0,1,0,0,1,0,100.0,0.56,13,0,87.3,Low
BID00844,OEM,1,0,1,1,76.9,1,1,0,1,1,0,1,36.9,20,0,0,0,0,0,1,0,0,1,0,65.8,0.69,8,0,87.9,Low
BID00845,MSME,0,1,1,1,90.8,1,1,0,1,1,1,1,40.4,30,0,0,0,0,0,1,0,0,2,0,67.2,0.76,11,0,72.8,Medium
BID00846,Startup,1,0,0,0,97.6,1,1,0,1,1,1,1,84.3,50,0,0,0,0,0,1,0,0,2,0,59.9,1.22,5,0,81.7,Medium
BID00847,MSME,1,0,1,1,74.8,1,1,0,0,1,0,1,28.7,30,0,0,0,0,1,0,0,0,1,0,73.7,1.11,19,0,81.2,Medium
BID00848,OEM,1,0,1,1,41.3,1,0,0,1,1,0,1,30.6,30,0,0,0,0,0,1,0,0,0,0,72.9,1.2,21,0,85.9,Medium
BID00849,Startup,1,0,1,1,92.8,1,1,0,1,1,0,1,53.7,50,0,0,0,0,1,1,0,0,3,0,81.0,1.12,22,0,82.9,Medium
BID00850,Large Enterprise,1,0,1,1,66.7,1,1,0,0,1,0,1,35.7,30,0,0,0,0,0,1,0,0,0,0,69.7,1.21,11,0,88.9,Low
BID00851,MSME,1,0,1,1,54.7,1,1,0,1,1,0,1,32.9,30,0,0,0,0,0,1,0,0,1,0,93.3,0.66,23,0,92.1,Low
BID00852,Large Enterprise,1,0,1,1,42.5,1,1,0,1,1,0,1,57.6,50,0,0,0,0,1,0,0,0,2,1,85.4,1.33,18,0,66.1,High
BID00853,MSME,1,0,1,1,97.2,1,1,0,1,1,0,1,17.4,20,0,0,0,0,0,1,0,0,0,0,90.1,1.26,11,0,93.4,Low
BID00854,NSIC Registered,0,1,1,1,86.9,1,1,0,0,1,0,1,29.8,20,0,0,0,0,1,1,0,0,2,1,97.4,0.91,21,1,74.0,Medium
BID00855,MSME,1,0,1,1,81.6,1,1,0,1,1,0,1,100.0,30,0,0,0,0,1,1,0,0,2,0,88.2,1.24,21,0,93.3,Low
BID00856,MSME,1,0,1,1,100.0,1,1,0,0,1,0,1,66.5,20,0,0,0,0,0,1,0,0,2,1,82.3,1.3,6,0,78.7,Medium
BID00857,MSME,1,0,1,0,94.6,1,1,0,1,1,0,1,36.3,20,0,0,0,0,1,1,0,0,1,0,75.1,0.99,14,0,82.5,Medium
BID00858,Startup,1,0,1,1,100.0,1,1,0,0,1,0,1,65.5,30,0,0,1,1,0,1,0,0,0,0,95.8,1.13,15,1,92.0,Low
BID00859,Large Enterprise,1,0,1,1,64.1,1,1,0,1,1,1,1,69.2,50,0,0,0,0,1,0,0,0,2,0,88.2,0.87,3,0,79.7,Medium
BID00860,MSME,1,0,1,1,84.5,1,1,0,1,1,1,1,79.9,20,0,0,0,0,1,1,0,0,1,0,87.6,1.33,5,0,89.6,Low
BID00861,Large Enterprise,1,0,1,1,60.7,1,1,1,1,1,0,1,51.8,30,0,0,0,0,1,1,0,0,2,0,77.7,0.89,15,0,74.5,Medium
BID00862,Startup,1,0,1,1,81.6,1,1,0,1,1,0,1,79.4,50,0,0,1,0,0,1,0,0,1,0,88.6,1.08,14,1,85.6,Medium
BID00863,Startup,1,0,0,0,81.3,1,1,0,1,1,1,1,4.0,20,0,0,0,0,1,1,0,0,2,0,75.6,0.99,1,0,84.8,Medium
BID00864,Startup,1,0,1,1,94.4,1,1,0,1,1,1,1,28.6,50,1,1,0,0,0,1,0,0,3,0,88.7,0.85,23,0,82.6,Medium
BID00865,Startup,1,0,1,1,85.7,1,0,0,1,1,0,1,59.1,30,1,1,0,0,0,1,0,0,5,0,81.8,0.57,2,0,74.1,Medium
BID00866,Large Enterprise,1,0,1,0,94.4,1,1,0,1,1,0,1,63.2,50,0,0,0,0,1,1,0,0,0,0,93.6,1.22,14,0,93.6,Low
BID00867,MSME,1,0,1,1,95.6,0,1,0,1,1,0,1,32.2,50,0,0,0,0,1,1,0,0,1,0,69.1,0.99,24,0,88.6,Low
BID00868,MSME,1,0,1,1,100.0,1,1,0,1,0,0,1,61.5,30,0,0,0,0,0,1,0,0,0,0,85.6,1.46,7,0,88.9,Low
BID00869,NSIC Registered,1,0,1,1,80.3,1,1,0,0,1,1,1,39.4,20,0,0,1,1,0,1,0,0,0,0,93.4,1.3,11,1,91.5,Low
BID00870,OEM,1,0,1,1,70.9,1,1,0,0,1,1,1,48.1,20,0,0,0,0,0,1,0,1,0,1,85.9,1.3,21,0,59.2,High
BID00871,MSME,1,0,1,1,88.7,1,1,0,1,1,1,1,80.6,50,0,0,0,0,0,1,0,0,0,0,67.9,1.18,1,0,91.5,Low
BID00872,MSME,1,0,0,0,73.0,1,1,0,1,1,0,1,77.7,50,0,0,0,0,0,1,0,0,1,1,76.1,1.19,14,0,77.4,Medium
BID00873,Large Enterprise,1,0,1,1,100.0,1,1,0,0,1,1,1,30.1,50,0,0,0,0,0,1,0,0,0,0,100.0,1.04,7,0,93.9,Low
BID00874,Startup,0,1,1,1,80.8,1,1,0,1,1,0,1,28.6,50,0,0,0,0,0,1,0,0,2,0,84.2,1.21,21,2,67.9,High
BID00875,MSME,0,1,1,1,76.5,1,1,0,0,1,0,1,44.7,20,0,0,0,0,1,1,1,0,0,0,75.2,0.89,10,0,65.9,High
BID00876,MSME,0,1,1,1,77.9,1,1,0,1,1,0,1,54.3,30,0,0,0,0,1,1,0,0,0,0,100.0,0.39,16,0,83.6,Medium
BID00877,Large Enterprise,1,0,1,1,95.8,1,1,0,0,1,0,1,38.6,30,0,0,0,0,0,1,0,0,1,0,100.0,1.18,21,0,94.7,Low
BID00878,Large Enterprise,1,0,1,1,82.6,1,1,0,1,1,1,1,81.0,30,0,0,0,0,0,1,0,0,3,0,70.9,1.18,20,0,83.0,Medium
BID00879,MSME,0,1,1,0,75.4,1,1,0,0,1,0,1,63.7,50,0,0,0,0,1,1,0,0,0,0,79.0,0.67,21,0,75.3,Medium
BID00880,MSME,1,0,1,0,100.0,1,1,0,1,1,1,1,65.2,50,0,0,0,0,0,1,0,0,1,0,80.9,1.13,0,0,91.7,Low
BID00881,MSME,1,0,1,1,72.2,1,1,0,0,1,1,1,23.3,30,0,0,0,0,0,1,0,0,2,0,91.4,1.12,19,0,88.2,Low
BID00882,Large Enterprise,1,0,1,1,85.5,1,1,0,1,1,1,0,84.2,20,0,0,0,0,0,1,0,0,2,1,82.8,1.27,22,0,77.5,Medium
BID00883,MSME,1,0,1,1,94.8,1,1,0,1,1,1,1,0.0,30,0,0,0,0,1,1,0,0,0,0,86.5,0.97,14,0,88.8,Low
BID00884,MSME,0,1,1,1,60.5,1,1,1,0,1,0,1,75.9,20,0,0,0,0,0,1,0,0,1,0,83.2,0.62,20,1,69.3,High
BID00885,Large Enterprise,1,0,1,0,92.2,1,1,1,1,1,0,1,78.4,50,0,0,0,0,1,1,0,0,0,0,100.0,0.88,21,1,78.6,Medium
BID00886,MSME,1,0,1,1,69.2,1,1,0,0,1,1,1,44.2,30,0,0,0,0,1,1,0,0,0,0,91.9,0.88,1,0,92.5,Low
BID00887,Large Enterprise,1,0,1,1,97.3,1,1,0,1,1,1,1,86.8,30,0,0,0,0,1,1,0,0,1,0,81.5,0.97,23,0,92.5,Low
BID00888,MSME,1,0,1,1,70.6,1,1,0,0,1,0,1,53.4,50,0,0,0,0,0,1,0,0,2,0,81.7,1.03,9,1,86.4,Medium
BID00889,MSME,1,1,1,1,95.4,1,1,0,1,1,0,1,56.6,20,1,1,0,0,0,1,0,0,1,0,90.7,0.94,19,0,88.8,Low
BID00890,MSME,1,0,1,1,100.0,1,1,0,0,1,1,1,63.5,30,0,0,0,0,0,1,0,0,3,0,73.5,1.1,5,0,89.7,Low
BID00891,Large Enterprise,1,0,1,1,97.9,1,1,0,0,1,0,1,100.0,30,0,0,0,0,0,1,0,0,1,0,88.2,0.73,2,2,84.6,Medium
BID00892,NSIC Registered,0,1,1,1,88.8,0,1,0,1,1,0,1,88.6,20,0,0,0,0,0,1,0,0,2,0,86.9,1.09,24,1,70.6,High
BID00893,NSIC Registered,1,0,1,1,81.5,1,0,0,0,1,0,1,72.5,30,0,0,0,0,1,1,0,0,0,0,74.6,0.81,12,0,92.7,Low
BID00894,MSME,1,0,1,1,76.4,1,1,0,0,1,1,1,32.2,30,0,0,0,0,1,1,0,0,1,0,57.2,0.95,23,0,85.7,Medium
BID00895,Large Enterprise,1,1,1,1,100.0,1,0,0,1,1,0,1,58.6,50,0,0,0,0,0,1,0,0,0,0,64.2,0.54,14,0,88.0,Low
BID00896,MSME,1,0,1,1,74.5,1,1,0,0,1,0,1,34.7,20,0,0,0,0,0,1,0,0,1,0,82.2,1.24,5,0,89.3,Low
BID00897,MSME,1,0,1,1,69.4,1,1,0,1,1,0,1,75.6,30,0,0,0,0,0,1,0,0,1,0,95.9,0.92,8,1,91.1,Low
BID00898,NSIC Registered,1,0,1,1,95.0,1,0,0,0,1,0,1,58.5,30,0,0,0,0,0,1,0,0,2,0,79.6,1.08,9,1,81.1,Medium
BID00899,MSME,1,0,1,0,73.1,1,1,0,1,1,0,1,26.9,50,0,0,0,0,0,1,0,0,0,0,95.4,0.79,8,0,82.9,Medium
BID00900,MSME,1,0,1,1,70.7,1,1,0,1,1,1,1,57.0,30,0,0,0,0,0,1,0,0,1,0,80.6,0.86,17,0,86.0,Medium
BID00901,MSME,0,1,1,0,63.3,1,1,0,1,1,0,1,33.8,50,0,0,0,0,0,1,0,0,0,0,72.4,0.76,8,1,66.2,High
BID00902,MSME,1,1,1,1,77.8,1,1,0,1,0,0,1,58.8,30,0,0,0,0,0,1,0,0,1,0,69.7,1.04,23,0,82.8,Medium
BID00903,MSME,1,0,1,1,83.8,1,1,1,0,1,0,1,33.5,50,1,1,1,0,0,1,0,0,2,0,73.9,1.14,17,0,67.2,High
BID00904,Large Enterprise,1,0,1,1,88.6,1,1,0,0,1,1,1,55.7,20,1,1,0,0,0,1,0,0,3,1,86.7,0.75,8,1,76.1,Medium
BID00905,Startup,1,0,1,1,99.3,1,1,0,1,1,1,1,73.8,20,0,0,0,0,0,1,0,0,2,0,84.5,1.03,4,0,95.3,Low
BID00906,NSIC Registered,1,0,1,0,92.9,1,1,0,1,1,0,1,53.7,30,1,1,0,0,0,1,0,0,3,0,82.0,0.94,12,0,83.3,Medium
BID00907,NSIC Registered,0,1,1,1,82.1,1,1,0,0,1,0,1,45.2,30,0,0,0,0,0,1,0,0,1,0,82.5,1.05,11,0,84.7,Medium
BID00908,MSME,0,1,1,1,82.0,0,1,0,1,1,1,0,60.1,50,0,0,0,0,0,1,0,0,1,0,98.3,0.78,8,0,82.5,Medium
BID00909,MSME,1,0,1,0,92.7,1,1,0,1,1,0,1,72.4,50,0,0,0,0,0,1,0,0,2,0,100.0,1.12,18,0,82.8,Medium
BID00910,MSME,0,1,1,1,100.0,1,1,0,1,1,1,1,27.3,20,1,0,0,0,0,1,0,0,0,0,76.1,0.93,19,1,79.6,Medium
BID00911,Large Enterprise,1,0,1,1,86.9,1,1,0,1,1,0,1,61.5,30,0,0,1,1,0,1,0,0,1,0,82.7,0.97,0,0,91.1,Low
BID00912,MSME,1,0,1,1,78.0,1,1,0,1,1,0,1,87.9,50,0,0,0,0,0,1,0,0,1,0,70.3,1.59,10,0,85.2,Medium
BID00913,Large Enterprise,1,0,1,1,70.1,1,1,0,0,1,1,0,69.3,20,0,0,0,0,0,1,0,0,2,0,84.8,0.56,4,1,82.5,Medium
BID00914,Startup,0,1,1,1,63.3,1,1,0,1,1,0,1,56.4,20,0,0,0,0,1,1,0,0,1,1,81.2,1.14,6,1,70.3,High
BID00915,Large Enterprise,1,0,1,1,95.0,1,1,0,0,1,0,1,71.0,50,1,1,0,0,0,1,0,0,0,0,87.6,1.11,12,0,97.1,Low
BID00916,Startup,1,0,1,1,93.7,1,1,1,1,0,1,1,66.3,30,0,0,0,0,0,1,0,0,1,0,95.5,1.16,22,0,82.1,Medium
BID00917,MSME,1,0,1,1,93.7,1,0,0,1,1,0,1,73.8,20,0,0,0,0,0,1,0,0,4,0,70.5,1.15,5,0,80.8,Medium
BID00918,OEM,1,0,1,1,83.1,1,1,0,0,1,1,1,4.4,50,0,0,0,0,0,1,0,0,1,0,82.4,1.05,12,0,84.0,Medium
BID00919,Large Enterprise,1,0,1,1,100.0,1,1,0,1,0,0,1,16.2,20,0,0,0,0,0,1,0,0,2,0,81.7,1.1,5,1,89.3,Low
BID00920,MSME,0,1,1,1,77.7,1,1,0,1,0,1,1,80.1,30,0,0,0,0,0,1,0,0,0,1,86.9,1.67,14,0,67.9,High
BID00921,NSIC Registered,1,0,1,1,99.3,1,1,0,0,1,1,1,17.4,50,0,0,0,0,1,1,0,0,1,0,100.0,0.96,7,0,89.0,Low
BID00922,Startup,1,0,1,1,84.4,1,1,0,1,1,1,1,65.0,30,0,0,0,0,0,1,0,0,0,0,77.2,0.95,10,0,93.7,Low
BID00923,NSIC Registered,0,1,1,1,75.9,1,1,0,0,1,1,0,46.2,30,0,0,0,0,0,1,0,0,1,1,92.3,0.73,9,0,72.0,Medium
BID00924,Large Enterprise,1,0,1,1,93.9,1,1,0,1,1,0,1,30.1,20,0,0,0,0,1,1,0,0,2,1,100.0,0.79,8,0,79.3,Medium
BID00925,Startup,0,1,1,1,91.1,1,1,0,0,1,1,1,63.7,30,0,0,0,0,0,1,0,0,0,0,74.8,1.06,3,0,85.5,Medium
BID00926,MSME,1,0,1,1,90.4,1,1,0,1,1,1,0,60.0,20,0,0,1,0,0,1,0,0,0,0,86.8,1.09,13,0,88.5,Low
BID00927,MSME,1,0,1,1,86.2,1,1,0,1,1,0,1,100.0,50,0,0,0,0,0,1,0,0,2,0,86.7,0.97,3,0,94.7,Low
BID00928,Startup,1,0,1,1,84.4,1,1,0,0,1,1,1,39.4,50,0,0,0,0,1,1,0,0,1,1,69.4,1.16,23,0,84.0,Medium
BID00929,Large Enterprise,0,1,1,1,100.0,1,1,1,0,1,0,1,91.0,20,0,0,0,0,1,0,0,0,1,0,91.9,0.9,14,1,66.4,High
BID00930,MSME,1,0,1,1,100.0,1,1,0,1,1,0,1,63.8,20,0,0,0,0,0,1,0,0,2,0,98.5,1.62,20,1,83.4,Medium
BID00931,MSME,1,0,1,1,95.8,1,1,0,1,1,0,1,38.5,20,0,0,0,0,1,0,0,1,1,0,77.0,1.04,9,0,60.8,High
BID00932,NSIC Registered,1,0,1,1,86.7,1,1,0,1,1,1,1,75.0,30,1,1,0,0,0,1,0,0,1,0,81.5,1.17,13,0,92.2,Low
BID00933,OEM,1,0,1,1,100.0,1,1,0,0,1,1,1,69.1,50,0,0,0,0,0,1,0,0,0,0,64.0,1.04,24,0,95.8,Low
BID00934,Startup,1,0,1,1,92.8,1,1,0,0,1,0,1,55.9,50,0,0,0,0,0,1,0,0,1,0,97.6,0.85,5,0,93.6,Low
BID00935,MSME,1,0,1,1,85.4,1,1,0,0,1,1,1,61.7,30,0,0,0,0,1,1,0,0,2,0,95.4,0.87,15,1,90.3,Low
BID00936,MSME,0,1,1,1,80.4,1,1,0,1,1,1,1,40.1,20,0,0,0,0,0,1,0,0,1,0,73.5,0.71,24,0,80.8,Medium
BID00937,MSME,1,1,1,1,83.8,1,0,0,0,1,1,1,34.4,50,0,0,1,1,0,1,0,0,0,0,74.9,0.57,11,0,80.5,Medium
BID00938,OEM,1,0,1,1,37.4,1,1,0,1,1,1,0,74.0,30,0,0,0,0,0,1,0,0,1,0,80.2,1.24,3,0,81.0,Medium
BID00939,MSME,1,0,1,1,88.2,1,1,0,1,1,0,1,49.4,20,0,0,0,0,1,0,0,0,1,0,100.0,0.85,0,0,90.4,Low
BID00940,Large Enterprise,0,1,1,1,77.7,1,1,0,1,1,0,1,53.0,50,0,0,0,0,1,1,0,0,0,0,84.1,0.98,3,0,89.7,Low
BID00941,MSME,1,0,1,1,100.0,1,1,1,0,1,0,1,62.0,20,0,0,0,0,0,1,0,0,1,0,86.8,1.38,24,0,82.1,Medium
BID00942,Large Enterprise,1,0,1,1,85.3,1,1,0,0,1,0,1,61.6,30,1,1,0,0,0,1,0,0,3,0,86.8,1.29,12,0,85.7,Medium
BID00943,Large Enterprise,1,0,1,1,67.2,1,1,0,1,1,1,1,19.3,50,0,0,0,0,0,1,0,0,1,0,100.0,1.04,6,0,87.8,Low
BID00944,NSIC Registered,1,0,1,1,84.3,1,1,0,0,1,1,1,87.2,20,0,0,0,0,1,1,0,0,3,0,80.5,0.95,14,0,94.7,Low
BID00945,MSME,1,0,1,1,69.3,0,1,0,0,1,0,1,58.0,20,0,0,0,0,0,1,0,0,1,0,83.4,0.96,5,0,84.5,Medium
BID00946,MSME,1,0,1,1,92.1,1,1,1,1,0,1,1,49.9,20,0,0,0,0,0,1,0,0,1,0,99.1,1.55,13,0,70.2,High
BID00947,MSME,1,0,1,1,89.4,1,1,0,1,1,1,1,65.8,30,1,1,0,0,1,1,0,0,1,0,99.0,1.04,17,1,90.2,Low
BID00948,OEM,1,0,1,1,99.4,1,1,0,0,1,0,1,60.9,20,0,0,0,0,0,1,0,0,3,0,72.5,1.75,3,0,86.3,Medium
BID00949,NSIC Registered,1,0,1,1,73.1,1,1,0,0,1,0,1,74.2,50,0,0,0,0,0,1,0,0,2,0,61.6,0.67,0,0,85.0,Medium
BID00950,Large Enterprise,1,0,1,1,85.5,1,1,0,1,0,1,1,68.4,50,0,0,0,0,0,1,0,0,1,0,84.9,1.01,2,1,86.6,Medium
BID00951,Large Enterprise,1,0,1,1,64.5,1,1,0,1,1,0,1,72.9,20,1,1,0,0,0,1,0,0,4,1,92.8,1.29,12,0,75.4,Medium
BID00952,Large Enterprise,1,0,1,0,95.5,1,1,0,1,1,0,1,88.8,30,0,0,0,0,0,1,0,0,2,0,88.8,1.27,17,0,87.0,Medium
BID00953,MSME,1,1,1,1,92.8,1,1,0,1,1,1,1,77.1,50,1,1,0,0,0,1,0,0,0,0,77.7,1.16,3,0,93.9,Low
BID00954,OEM,1,0,1,1,92.4,1,1,0,0,1,0,1,51.0,50,0,0,0,0,0,1,0,0,1,0,100.0,0.85,3,0,92.8,Low
BID00955,Startup,1,0,1,1,85.0,1,1,0,1,1,1,0,26.9,50,0,0,0,0,0,1,0,0,3,0,72.2,0.67,10,0,73.6,Medium
BID00956,MSME,1,0,1,1,91.2,1,1,0,0,1,0,1,96.7,20,1,1,0,0,0,1,1,0,2,0,68.6,0.96,13,0,63.8,High
BID00957,Startup,1,0,1,1,100.0,1,0,0,1,1,0,1,49.1,50,0,0,1,1,0,1,0,0,1,0,98.9,1.26,24,0,88.2,Low
BID00958,MSME,1,0,1,1,80.7,1,1,0,1,1,0,1,43.2,20,0,0,0,0,1,1,0,0,0,0,80.0,1.43,6,0,93.0,Low
BID00959,MSME,1,0,1,1,87.1,1,1,0,1,1,1,0,11.6,20,0,0,0,0,0,1,0,0,0,0,100.0,1.03,2,0,93.8,Low
BID00960,Large Enterprise,1,0,0,0,68.7,1,1,1,0,1,1,1,63.5,20,0,0,0,0,0,1,0,0,3,0,82.0,0.98,6,0,71.3,Medium
BID00961,MSME,1,0,1,1,72.0,1,1,0,1,1,1,1,58.7,20,0,0,1,1,1,1,0,0,0,0,80.3,1.05,7,0,98.3,Low
BID00962,Large Enterprise,1,0,1,1,86.5,1,1,0,0,1,0,1,17.1,20,0,0,0,0,0,1,0,0,0,0,91.0,1.06,11,0,97.0,Low
BID00963,MSME,1,0,1,1,100.0,1,1,0,1,1,1,1,66.3,50,0,0,0,0,1,1,0,0,0,0,95.3,1.3,6,1,89.0,Low
BID00964,MSME,1,0,1,1,81.2,1,1,0,1,1,1,1,42.5,20,0,0,1,1,1,1,0,0,2,0,100.0,0.91,23,0,88.1,Low
BID00965,MSME,1,1,1,1,81.5,1,1,0,1,1,1,1,100.0,20,0,0,0,0,1,1,0,0,0,0,95.3,0.97,15,0,93.7,Low
BID00966,MSME,0,1,1,1,78.9,1,1,0,1,0,1,1,40.8,20,1,1,0,0,0,1,0,0,0,0,97.9,1.12,24,0,84.1,Medium
BID00967,Large Enterprise,1,0,1,1,77.0,1,1,0,0,1,1,0,44.1,20,0,0,0,0,0,1,0,0,2,0,78.1,0.84,16,0,79.7,Medium
BID00968,MSME,1,0,1,1,89.4,1,1,0,1,1,0,1,33.1,20,0,0,0,0,0,1,0,0,0,1,96.5,0.77,21,0,89.1,Low
BID00969,Large Enterprise,1,0,1,0,62.5,1,1,0,0,1,1,1,86.9,20,0,0,0,0,0,1,0,0,1,1,92.5,1.35,3,2,69.9,High
BID00970,Startup,1,0,1,1,100.0,1,1,0,1,1,1,0,45.7,50,0,0,0,0,0,1,0,0,1,0,78.0,0.99,16,1,84.0,Medium
BID00971,Large Enterprise,1,0,1,1,75.0,1,0,0,1,1,0,1,36.9,20,0,0,0,0,0,1,0,0,0,0,68.5,1.22,17,1,88.6,Low
BID00972,OEM,1,0,1,1,95.8,1,1,0,1,1,0,1,72.7,20,0,0,0,0,1,1,0,0,1,0,74.2,1.17,3,1,89.0,Low
BID00973,Large Enterprise,1,0,1,1,66.0,1,1,0,1,1,1,1,20.5,50,0,0,1,1,0,1,0,0,1,0,78.8,0.66,16,1,79.2,Medium
BID00974,MSME,0,1,1,1,95.0,1,1,0,0,1,1,1,70.6,50,0,0,0,0,0,1,0,0,0,1,82.7,0.84,14,0,78.1,Medium
BID00975,MSME,1,0,1,1,95.1,1,1,0,0,1,0,1,99.5,30,0,0,0,0,1,1,1,0,1,0,94.0,1.02,21,0,71.5,Medium
BID00976,MSME,1,0,1,0,90.8,0,1,0,1,1,1,1,69.2,50,0,0,0,0,1,1,0,0,0,0,96.4,0.94,16,0,85.5,Medium
BID00977,Large Enterprise,1,0,1,1,70.1,0,1,0,1,0,0,1,70.9,50,0,0,0,0,0,1,0,0,0,0,100.0,1.06,12,0,85.2,Medium
BID00978,MSME,1,0,1,1,88.7,1,1,0,0,1,1,1,76.8,20,0,0,0,0,0,1,0,0,5,0,90.1,1.05,24,1,81.5,Medium
BID00979,Startup,1,0,0,0,67.3,1,1,0,0,1,1,1,97.7,30,1,1,0,0,1,0,0,0,2,0,67.6,1.2,2,2,66.4,High
BID00980,Large Enterprise,1,0,1,1,81.2,1,1,0,0,1,1,1,85.2,20,0,0,0,0,1,0,0,0,2,1,74.2,0.99,11,0,73.1,Medium
BID00981,MSME,1,0,1,1,100.0,1,1,0,1,1,0,1,66.0,30,0,0,0,0,1,1,0,0,2,0,82.2,1.02,16,0,90.8,Low
BID00982,Large Enterprise,1,0,1,1,97.0,1,1,0,1,1,0,1,77.6,20,0,0,0,0,0,1,0,0,2,0,97.8,0.64,21,0,89.4,Low
BID00983,MSME,1,0,1,1,85.2,1,1,0,0,1,1,1,32.9,50,0,0,0,0,0,1,0,0,3,0,92.5,0.85,21,0,89.3,Low
BID00984,MSME,1,0,1,1,70.4,0,1,0,0,1,0,1,74.4,50,0,0,0,0,1,1,0,0,0,0,75.9,0.86,6,0,85.0,Medium
BID00985,Large Enterprise,1,0,1,1,94.7,1,1,0,1,1,1,1,29.9,30,0,0,0,0,1,1,0,0,0,0,71.6,0.89,6,0,96.9,Low
BID00986,Startup,0,1,0,0,85.3,1,1,0,0,1,1,1,45.8,20,0,0,0,0,0,1,0,0,0,0,77.4,0.91,10,0,74.6,Medium
BID00987,Large Enterprise,0,1,1,1,50.2,1,1,0,0,1,0,1,0.0,20,0,0,0,0,1,1,0,0,0,0,70.2,1.15,15,0,77.5,Medium
BID00988,Startup,1,0,1,1,96.7,1,1,0,1,0,1,1,65.0,50,1,1,0,0,0,1,0,0,1,0,83.6,1.44,3,0,86.6,Medium
BID00989,MSME,1,0,1,1,84.6,1,1,0,1,0,0,1,38.9,50,0,0,0,0,1,0,0,0,1,0,90.3,0.66,15,1,70.9,Medium
BID00990,NSIC Registered,1,0,1,1,100.0,1,1,0,1,1,0,1,82.8,30,0,0,0,0,1,1,0,0,1,0,88.6,0.95,4,0,92.3,Low
BID00991,Large Enterprise,1,0,1,0,68.6,1,1,0,1,1,0,1,64.8,50,0,0,0,0,0,1,0,0,1,0,79.3,0.78,18,0,83.6,Medium
BID00992,Large Enterprise,0,1,1,1,37.3,1,1,0,0,1,0,1,83.1,30,0,0,0,0,0,1,0,0,3,0,85.3,0.67,21,1,72.3,Medium
BID00993,MSME,1,0,1,1,89.2,1,1,0,1,1,1,1,27.9,30,0,0,0,0,0,1,0,0,1,0,69.3,0.87,13,0,95.3,Low
BID00994,Large Enterprise,1,0,1,1,89.4,1,1,0,0,1,1,0,81.0,30,0,0,0,0,0,1,0,0,1,0,76.8,0.74,6,0,89.6,Low
BID00995,MSME,1,1,1,1,59.6,1,1,0,0,1,1,1,100.0,30,0,0,0,0,0,1,0,0,0,0,88.7,1.06,8,2,83.4,Medium
BID00996,MSME,1,1,1,0,70.3,1,1,0,1,1,1,0,74.1,50,0,0,0,0,0,1,0,0,4,0,100.0,0.96,24,0,73.0,Medium
BID00997,OEM,1,0,1,1,100.0,1,1,0,1,1,1,1,74.8,30,1,1,0,0,0,1,0,0,3,1,100.0,0.93,12,0,86.2,Medium
BID00998,MSME,0,1,1,1,80.4,1,1,0,0,1,1,1,59.2,50,1,1,0,0,0,1,0,0,5,0,69.3,1.08,15,0,72.9,Medium
BID00999,OEM,1,0,1,1,96.0,1,1,0,0,1,0,1,41.9,30,0,0,0,0,1,1,0,0,3,0,95.1,0.64,20,0,83.2,Medium
BID01000,Startup,1,0,1,0,75.2,1,1,0,0,1,1,1,74.0,50,0,0,0,0,1,1,0,0,0,0,87.1,0.75,3,0,84.1,Medium
BID01001,MSME,0,1,1,1,53.6,1,1,0,1,1,0,1,17.3,30,0,0,0,0,1,1,1,0,0,0,87.4,1.09,6,2,45.0,High
BID01002,Startup,1,0,1,1,82.4,1,1,0,1,1,0,1,44.6,50,0,0,0,0,0,1,0,0,1,0,100.0,0.74,2,0,93.9,Low
BID01003,NSIC Registered,1,1,1,1,81.0,1,1,0,1,1,0,1,10.7,20,1,1,0,0,0,1,0,0,1,0,79.2,0.49,19,0,80.7,Medium
